environment_id,simplified_edge_id,network_length,straight_distance,individual_circuity,excess_length,excess_share,straight_distance_weight,aggregate_circuity_excess_contribution,source_fragment_count,source_provenance
38,env38_simplified_edge_00022,73.81302605041621,71.8408660363249,1.0274517850758387,1.9721600140913154,0.018266525720175456,0.0141831360725109,0.00038935240316394514,1,"{""shape_ids"":[""env38_shape_4330855546755831596""],""segment_ids"":[""env38_shape_4330855546755831596_segment_0001""],""fragment_ids"":[""env38_topology_fragment_00003""]}"
38,env38_simplified_edge_00023,0.8900414912740825,0.8900414912741077,0.9999999999999717,-2.5202062658991053e-14,-2.334263561134234e-16,0.00017571586030906605,-4.975500766091565e-18,1,"{""shape_ids"":[""env38_shape_4330855547456548042""],""segment_ids"":[""env38_shape_4330855547456548042_segment_0029""],""fragment_ids"":[""env38_topology_fragment_00063""]}"
38,env38_simplified_edge_00024,27.549426901883354,27.549426901880118,1.0000000000001175,3.2365221613872563e-12,2.997729133664546e-14,0.005438927619156062,6.3896827459516e-16,1,"{""shape_ids"":[""env38_shape_4330855547456548042""],""segment_ids"":[""env38_shape_4330855547456548042_segment_0029""],""fragment_ids"":[""env38_topology_fragment_00062""]}"
38,env38_simplified_edge_00025,94.29029901007382,90.53910548092401,1.0414317493996024,3.751193529149816,0.03474427662663186,0.01787462378683003,0.0007405769333481149,1,"{""shape_ids"":[""env38_shape_4330855546755831596""],""segment_ids"":[""env38_shape_4330855546755831596_segment_0002""],""fragment_ids"":[""env38_topology_fragment_00007""]}"
38,env38_simplified_edge_00026,2.079230137340751,1.6724082775602294,1.2432551101540879,0.40682185978052177,0.0037680623844482996,0.00033017411228640774,8.031654005425825e-05,2,"{""shape_ids"":[""env38_shape_4330855547456548042"",""env38_shape_4330855547456548042""],""segment_ids"":[""env38_shape_4330855547456548042_segment_0031"",""env38_shape_4330855547456548042_segment_0030""],""fragment_ids"":[""env38_topology_fragment_00066"",""env38_topology_fragment_00065""]}"
38,env38_simplified_edge_00027,1.6338756638215002,1.633875663785291,1.0000000000221616,3.6209257814334705e-11,3.3537711668835404e-13,0.0003225668361697317,7.148589083066817e-15,1,"{""shape_ids"":[""env38_shape_4330855547456548042""],""segment_ids"":[""env38_shape_4330855547456548042_segment_0024""],""fragment_ids"":[""env38_topology_fragment_00051""]}"
38,env38_simplified_edge_00028,35.0783560358813,34.98911110517842,1.0025506486985225,0.08924493070288264,0.0008266037291251968,0.00690770241564218,1.761912217623849e-05,2,"{""shape_ids"":[""env38_shape_4330855547456548042"",""env38_shape_4330855547456548042""],""segment_ids"":[""env38_shape_4330855547456548042_segment_0031"",""env38_shape_4330855547456548042_segment_0032""],""fragment_ids"":[""env38_topology_fragment_00067"",""env38_topology_fragment_00068""]}"
38,env38_simplified_edge_00029,0.2708370165057581,0.27083701650687736,0.9999999999958674,-1.1192713422758516e-12,-1.0366906648270829e-14,5.346982115510185e-05,-2.209714139795247e-16,1,"{""shape_ids"":[""env38_shape_4330855547529842337""],""segment_ids"":[""env38_shape_4330855547529842337_segment_0012""],""fragment_ids"":[""env38_topology_fragment_00127""]}"
38,env38_simplified_edge_00030,0.3014535695529683,0.3014535695516725,1.0000000000042986,1.2957968031912515e-12,1.2001919451003618e-14,5.95142741505044e-05,2.558218378477432e-16,1,"{""shape_ids"":[""env38_shape_4330855547529842337""],""segment_ids"":[""env38_shape_4330855547529842337_segment_0012""],""fragment_ids"":[""env38_topology_fragment_00126""]}"
38,env38_simplified_edge_00031,21.355513408674945,21.355513408706862,0.9999999999985054,-3.19175796903437e-11,-2.956267676931096e-13,0.004216098291755993,-6.301307331463136e-15,1,"{""shape_ids"":[""env38_shape_4330855547456548042""],""segment_ids"":[""env38_shape_4330855547456548042_segment_0024""],""fragment_ids"":[""env38_topology_fragment_00050""]}"
38,env38_simplified_edge_00032,61.92867573646569,61.205539456878824,1.011814882868508,0.7231362795868677,0.006697827435849175,0.012083463666340225,0.0001427647078636819,2,"{""shape_ids"":[""env38_shape_4330855547529842337"",""env38_shape_4330855547529842337""],""segment_ids"":[""env38_shape_4330855547529842337_segment_0012"",""env38_shape_4330855547529842337_segment_0011""],""fragment_ids"":[""env38_topology_fragment_00125"",""env38_topology_fragment_00124""]}"
